ID	TIPO	CHEGADA	TEMPO_ESPERA	TEMPO_SERVICO	SAIDA	PASSO	SERVIDOR
14	COMPLEXA	0,01854	0,04517	0,00566	0,06937	AppServerRequest	AppServerRequest1
14	COMPLEXA	0,06937	0,31201	0,00778	0,38916	AppServerResponse	AppServerResponse1
15	COMPLEXA	0,01967	0,04970	0,00022	0,06958	AppServerRequest	AppServerRequest1
15	COMPLEXA	0,06958	0,36928	0,00174	0,44060	AppServerResponse	AppServerResponse1
16	REGULAR	0,02145	0,04814	0,00196	0,07154	AppServerRequest	AppServerRequest1
16	REGULAR	0,07154	0,41719	0,03125	0,51999	AppServerResponse	AppServerResponse1
17	REGULAR	0,02211	0,04943	0,02718	0,09873	AppServerRequest	AppServerRequest1
17	REGULAR	0,09873	0,47070	0,03993	0,60936	AppServerResponse	AppServerResponse1
18	REGULAR	0,02304	0,07569	0,00523	0,10395	AppServerRequest	AppServerRequest1
18	REGULAR	0,10395	0,58109	0,00860	0,69365	AppServerResponse	AppServerResponse1
19	COMPLEXA	0,02305	0,08090	0,00169	0,10565	AppServerRequest	AppServerRequest1
19	COMPLEXA	0,10565	0,66890	0,00502	0,77957	AppServerResponse	AppServerResponse1
20	REGULAR	0,02518	0,08047	0,00278	0,10843	AppServerRequest	AppServerRequest1
20	REGULAR	0,10843	0,75161	0,01996	0,87999	AppServerResponse	AppServerResponse1
21	COMPLEXA	0,02701	0,08142	0,00121	0,10964	AppServerRequest	AppServerRequest1
21	COMPLEXA	0,10964	0,85177	0,00127	0,96269	AppServerResponse	AppServerResponse1
22	SIMPLES	0,02731	0,08233	0,00018	0,10983	AppServerRequest	AppServerRequest1
22	SIMPLES	0,10983	0,93519	0,00502	1,05003	AppServerResponse	AppServerResponse1
23	REGULAR	0,02785	0,08197	0,01451	0,12434	AppServerRequest	AppServerRequest1
23	REGULAR	0,12434	1,00766	0,01559	1,14760	AppServerResponse	AppServerResponse1
24	REGULAR	0,02925	0,09508	0,02874	0,15308	AppServerRequest	AppServerRequest1
24	REGULAR	0,15308	1,08960	0,03632	1,27900	AppServerResponse	AppServerResponse1
25	SIMPLES	0,03127	0,12180	0,00407	0,15715	AppServerRequest	AppServerRequest1
25	SIMPLES	0,15715	1,24365	0,00481	1,40561	AppServerResponse	AppServerResponse1
26	SIMPLES	0,03195	0,12520	0,00445	0,16160	AppServerRequest	AppServerRequest1
26	SIMPLES	0,16160	1,36921	0,00534	1,53615	AppServerResponse	AppServerResponse1
27	SIMPLES	0,03203	0,12957	0,00221	0,16381	AppServerRequest	AppServerRequest1
27	SIMPLES	0,16381	1,50191	0,00514	1,67086	AppServerResponse	AppServerResponse1
28	REGULAR	0,03282	0,13099	0,00437	0,16818	AppServerRequest	AppServerRequest1
28	REGULAR	0,16818	1,63367	0,00751	1,80935	AppServerResponse	AppServerResponse1
29	REGULAR	0,03413	0,13405	0,01363	0,18181	AppServerRequest	AppServerRequest1
29	REGULAR	0,18181	1,76159	0,02488	1,96828	AppServerResponse	AppServerResponse1
30	COMPLEXA	0,03622	0,14560	0,00126	0,18308	AppServerRequest	AppServerRequest1
30	COMPLEXA	0,18308	1,93080	0,00155	2,11543	AppServerResponse	AppServerResponse1
31	SIMPLES	0,04090	0,14218	0,00195	0,18503	AppServerRequest	AppServerRequest1
31	SIMPLES	0,18503	2,07257	0,00206	2,25966	AppServerResponse	AppServerResponse1
32	REGULAR	0,04230	0,14273	0,00549	0,19052	AppServerRequest	AppServerRequest1
32	REGULAR	0,19052	2,21187	0,01115	2,41354	AppServerResponse	AppServerResponse1
33	REGULAR	0,04249	0,14803	0,00897	0,19949	AppServerRequest	AppServerRequest1
33	REGULAR	0,19949	2,36208	0,02278	2,58436	AppServerResponse	AppServerResponse1
34	COMPLEXA	0,04261	0,15688	0,01121	0,21070	AppServerRequest	AppServerRequest1
34	COMPLEXA	0,21070	2,53054	0,01600	2,75724	AppServerResponse	AppServerResponse1
35	SIMPLES	0,04281	0,16788	0,00372	0,21442	AppServerRequest	AppServerRequest1
35	SIMPLES	0,21442	2,71070	0,00691	2,93203	AppServerResponse	AppServerResponse1
36	REGULAR	0,04441	0,17001	0,00389	0,21831	AppServerRequest	AppServerRequest1
